poll_objective,keys_team,ballot_model,ballot_rank,poll_points,top25_vote,first_place_vote
margin,Arkansas State,margin_linear_ols,101,0,False,False
margin,West Virginia,margin_linear_ols,102,0,False,False
margin,Maryland,margin_linear_ols,103,0,False,False
margin,Louisiana Tech,margin_linear_ols,104,0,False,False
margin,Colorado,margin_linear_ols,105,0,False,False
margin,Kent State,margin_linear_ols,106,0,False,False
margin,North Dakota State,margin_linear_ols,107,0,False,False
margin,South Alabama,margin_linear_ols,108,0,False,False
margin,Tulsa,margin_linear_ols,109,0,False,False
margin,Louisiana,margin_linear_ols,110,0,False,False
margin,Sacramento State,margin_linear_ols,111,0,False,False
margin,Purdue,margin_linear_ols,112,0,False,False
margin,Virginia Tech,margin_linear_ols,113,0,False,False
margin,Troy,margin_linear_ols,114,0,False,False
margin,Florida Atlantic,margin_linear_ols,115,0,False,False
margin,Akron,margin_linear_ols,116,0,False,False
margin,Northern Illinois,margin_linear_ols,117,0,False,False
margin,Buffalo,margin_linear_ols,118,0,False,False
margin,Missouri State,margin_linear_ols,119,0,False,False
margin,Eastern Michigan,margin_linear_ols,120,0,False,False
margin,UAB,margin_linear_ols,121,0,False,False
margin,Wyoming,margin_linear_ols,122,0,False,False
margin,Middle Tennessee,margin_linear_ols,123,0,False,False
margin,Temple,margin_linear_ols,124,0,False,False
margin,Colorado State,margin_linear_ols,125,0,False,False
margin,Ball State,margin_linear_ols,126,0,False,False
margin,New Mexico State,margin_linear_ols,127,0,False,False
margin,Georgia State,margin_linear_ols,128,0,False,False
margin,Nevada,margin_linear_ols,129,0,False,False
margin,UTEP,margin_linear_ols,130,0,False,False
margin,San José State,margin_linear_ols,131,0,False,False
margin,Army,margin_linear_ols,132,0,False,False
margin,UL Monroe,margin_linear_ols,133,0,False,False
margin,Charlotte,margin_linear_ols,134,0,False,False
margin,Coastal Carolina,margin_linear_ols,135,0,False,False
margin,Sam Houston,margin_linear_ols,136,0,False,False
margin,Rice,margin_linear_ols,137,0,False,False
margin,Massachusetts,margin_linear_ols,138,0,False,False
margin,Ohio State,margin_linear_orthogonal_matching_pursuit,1,25,True,True
margin,Oregon,margin_linear_orthogonal_matching_pursuit,2,24,True,False
margin,Georgia,margin_linear_orthogonal_matching_pursuit,3,23,True,False
margin,Notre Dame,margin_linear_orthogonal_matching_pursuit,4,22,True,False
margin,Indiana,margin_linear_orthogonal_matching_pursuit,5,21,True,False
margin,Texas Tech,margin_linear_orthogonal_matching_pursuit,6,20,True,False
margin,Utah,margin_linear_orthogonal_matching_pursuit,7,19,True,False
margin,Miami,margin_linear_orthogonal_matching_pursuit,8,18,True,False
margin,USC,margin_linear_orthogonal_matching_pursuit,9,17,True,False
margin,Ole Miss,margin_linear_orthogonal_matching_pursuit,10,16,True,False
margin,Alabama,margin_linear_orthogonal_matching_pursuit,11,15,True,False
margin,Oklahoma,margin_linear_orthogonal_matching_pursuit,12,14,True,False
margin,Texas A&M,margin_linear_orthogonal_matching_pursuit,13,13,True,False
margin,Tennessee,margin_linear_orthogonal_matching_pursuit,14,12,True,False
margin,Texas,margin_linear_orthogonal_matching_pursuit,15,11,True,False
margin,Michigan,margin_linear_orthogonal_matching_pursuit,16,10,True,False
margin,Penn State,margin_linear_orthogonal_matching_pursuit,17,9,True,False
margin,Missouri,margin_linear_orthogonal_matching_pursuit,18,8,True,False
margin,Florida State,margin_linear_orthogonal_matching_pursuit,19,7,True,False
margin,Clemson,margin_linear_orthogonal_matching_pursuit,20,6,True,False
margin,Iowa,margin_linear_orthogonal_matching_pursuit,21,5,True,False
margin,SMU,margin_linear_orthogonal_matching_pursuit,22,4,True,False
margin,Vanderbilt,margin_linear_orthogonal_matching_pursuit,23,3,True,False
margin,Washington,margin_linear_orthogonal_matching_pursuit,24,2,True,False
margin,South Florida,margin_linear_orthogonal_matching_pursuit,25,1,True,False
margin,Toledo,margin_linear_orthogonal_matching_pursuit,26,0,False,False
margin,BYU,margin_linear_orthogonal_matching_pursuit,27,0,False,False
margin,James Madison,margin_linear_orthogonal_matching_pursuit,28,0,False,False
margin,Auburn,margin_linear_orthogonal_matching_pursuit,29,0,False,False
margin,LSU,margin_linear_orthogonal_matching_pursuit,30,0,False,False
margin,Louisville,margin_linear_orthogonal_matching_pursuit,31,0,False,False
margin,North Texas,margin_linear_orthogonal_matching_pursuit,32,0,False,False
margin,Boise State,margin_linear_orthogonal_matching_pursuit,33,0,False,False
margin,Memphis,margin_linear_orthogonal_matching_pursuit,34,0,False,False
margin,East Carolina,margin_linear_orthogonal_matching_pursuit,35,0,False,False
margin,Illinois,margin_linear_orthogonal_matching_pursuit,36,0,False,False
margin,South Carolina,margin_linear_orthogonal_matching_pursuit,37,0,False,False
margin,Arizona,margin_linear_orthogonal_matching_pursuit,38,0,False,False
margin,Air Force,margin_linear_orthogonal_matching_pursuit,39,0,False,False
margin,UNLV,margin_linear_orthogonal_matching_pursuit,40,0,False,False
margin,Georgia Tech,margin_linear_orthogonal_matching_pursuit,41,0,False,False
margin,Tulane,margin_linear_orthogonal_matching_pursuit,42,0,False,False
margin,Duke,margin_linear_orthogonal_matching_pursuit,43,0,False,False
margin,Florida,margin_linear_orthogonal_matching_pursuit,44,0,False,False
margin,TCU,margin_linear_orthogonal_matching_pursuit,45,0,False,False
margin,Nebraska,margin_linear_orthogonal_matching_pursuit,46,0,False,False
margin,Pittsburgh,margin_linear_orthogonal_matching_pursuit,47,0,False,False
margin,Virginia,margin_linear_orthogonal_matching_pursuit,48,0,False,False
margin,Kansas State,margin_linear_orthogonal_matching_pursuit,49,0,False,False
margin,San Diego State,margin_linear_orthogonal_matching_pursuit,50,0,False,False
margin,UConn,margin_linear_orthogonal_matching_pursuit,51,0,False,False
margin,Iowa State,margin_linear_orthogonal_matching_pursuit,52,0,False,False
margin,Texas State,margin_linear_orthogonal_matching_pursuit,53,0,False,False
margin,Navy,margin_linear_orthogonal_matching_pursuit,54,0,False,False
margin,Cincinnati,margin_linear_orthogonal_matching_pursuit,55,0,False,False
margin,Fresno State,margin_linear_orthogonal_matching_pursuit,56,0,False,False
margin,Wake Forest,margin_linear_orthogonal_matching_pursuit,57,0,False,False
margin,Northwestern,margin_linear_orthogonal_matching_pursuit,58,0,False,False
margin,Arkansas,margin_linear_orthogonal_matching_pursuit,59,0,False,False
margin,Ohio,margin_linear_orthogonal_matching_pursuit,60,0,False,False
margin,Mississippi State,margin_linear_orthogonal_matching_pursuit,61,0,False,False
margin,NC State,margin_linear_orthogonal_matching_pursuit,62,0,False,False
margin,Houston,margin_linear_orthogonal_matching_pursuit,63,0,False,False
margin,Arizona State,margin_linear_orthogonal_matching_pursuit,64,0,False,False
margin,UTSA,margin_linear_orthogonal_matching_pursuit,65,0,False,False
margin,Southern Miss,margin_linear_orthogonal_matching_pursuit,66,0,False,False
margin,Rutgers,margin_linear_orthogonal_matching_pursuit,67,0,False,False
margin,UCF,margin_linear_orthogonal_matching_pursuit,68,0,False,False
margin,Washington State,margin_linear_orthogonal_matching_pursuit,69,0,False,False
margin,Old Dominion,margin_linear_orthogonal_matching_pursuit,70,0,False,False
margin,Baylor,margin_linear_orthogonal_matching_pursuit,71,0,False,False
margin,Jacksonville State,margin_linear_orthogonal_matching_pursuit,72,0,False,False
margin,Western Kentucky,margin_linear_orthogonal_matching_pursuit,73,0,False,False
margin,Central Michigan,margin_linear_orthogonal_matching_pursuit,74,0,False,False
margin,Florida International,margin_linear_orthogonal_matching_pursuit,75,0,False,False
margin,California,margin_linear_orthogonal_matching_pursuit,76,0,False,False
margin,Western Michigan,margin_linear_orthogonal_matching_pursuit,77,0,False,False
margin,Liberty,margin_linear_orthogonal_matching_pursuit,78,0,False,False
margin,Minnesota,margin_linear_orthogonal_matching_pursuit,79,0,False,False
margin,North Carolina,margin_linear_orthogonal_matching_pursuit,80,0,False,False
margin,New Mexico,margin_linear_orthogonal_matching_pursuit,81,0,False,False
margin,Hawai'i,margin_linear_orthogonal_matching_pursuit,82,0,False,False
margin,Kentucky,margin_linear_orthogonal_matching_pursuit,83,0,False,False
margin,Marshall,margin_linear_orthogonal_matching_pursuit,84,0,False,False
margin,Wisconsin,margin_linear_orthogonal_matching_pursuit,85,0,False,False
margin,Utah State,margin_linear_orthogonal_matching_pursuit,86,0,False,False
margin,Louisiana Tech,margin_linear_orthogonal_matching_pursuit,87,0,False,False
margin,Boston College,margin_linear_orthogonal_matching_pursuit,88,0,False,False
margin,Michigan State,margin_linear_orthogonal_matching_pursuit,89,0,False,False
margin,South Alabama,margin_linear_orthogonal_matching_pursuit,90,0,False,False
margin,Miami (OH),margin_linear_orthogonal_matching_pursuit,91,0,False,False
margin,Kansas,margin_linear_orthogonal_matching_pursuit,92,0,False,False
margin,Maryland,margin_linear_orthogonal_matching_pursuit,93,0,False,False
margin,Louisiana,margin_linear_orthogonal_matching_pursuit,94,0,False,False
margin,App State,margin_linear_orthogonal_matching_pursuit,95,0,False,False
margin,Bowling Green,margin_linear_orthogonal_matching_pursuit,96,0,False,False
margin,Kennesaw State,margin_linear_orthogonal_matching_pursuit,97,0,False,False
margin,Virginia Tech,margin_linear_orthogonal_matching_pursuit,98,0,False,False
margin,Colorado,margin_linear_orthogonal_matching_pursuit,99,0,False,False
margin,Tulsa,margin_linear_orthogonal_matching_pursuit,100,0,False,False
margin,Troy,margin_linear_orthogonal_matching_pursuit,101,0,False,False
margin,Stanford,margin_linear_orthogonal_matching_pursuit,102,0,False,False
margin,Buffalo,margin_linear_orthogonal_matching_pursuit,103,0,False,False
margin,Arkansas State,margin_linear_orthogonal_matching_pursuit,104,0,False,False
margin,Georgia Southern,margin_linear_orthogonal_matching_pursuit,105,0,False,False
margin,North Dakota State,margin_linear_orthogonal_matching_pursuit,106,0,False,False
margin,Florida Atlantic,margin_linear_orthogonal_matching_pursuit,107,0,False,False
margin,UCLA,margin_linear_orthogonal_matching_pursuit,108,0,False,False
margin,Sacramento State,margin_linear_orthogonal_matching_pursuit,109,0,False,False
margin,Purdue,margin_linear_orthogonal_matching_pursuit,110,0,False,False
margin,West Virginia,margin_linear_orthogonal_matching_pursuit,111,0,False,False
margin,Missouri State,margin_linear_orthogonal_matching_pursuit,112,0,False,False
margin,Temple,margin_linear_orthogonal_matching_pursuit,113,0,False,False
margin,Syracuse,margin_linear_orthogonal_matching_pursuit,114,0,False,False
margin,Wyoming,margin_linear_orthogonal_matching_pursuit,115,0,False,False
margin,Oregon State,margin_linear_orthogonal_matching_pursuit,116,0,False,False
margin,Akron,margin_linear_orthogonal_matching_pursuit,117,0,False,False
margin,Eastern Michigan,margin_linear_orthogonal_matching_pursuit,118,0,False,False
margin,Rice,margin_linear_orthogonal_matching_pursuit,119,0,False,False
margin,Oklahoma State,margin_linear_orthogonal_matching_pursuit,120,0,False,False
margin,Delaware,margin_linear_orthogonal_matching_pursuit,121,0,False,False
margin,Coastal Carolina,margin_linear_orthogonal_matching_pursuit,122,0,False,False
margin,Middle Tennessee,margin_linear_orthogonal_matching_pursuit,123,0,False,False
margin,Northern Illinois,margin_linear_orthogonal_matching_pursuit,124,0,False,False
margin,Colorado State,margin_linear_orthogonal_matching_pursuit,125,0,False,False
margin,UTEP,margin_linear_orthogonal_matching_pursuit,126,0,False,False
margin,Kent State,margin_linear_orthogonal_matching_pursuit,127,0,False,False
margin,UAB,margin_linear_orthogonal_matching_pursuit,128,0,False,False
margin,Army,margin_linear_orthogonal_matching_pursuit,129,0,False,False
margin,Ball State,margin_linear_orthogonal_matching_pursuit,130,0,False,False
margin,Nevada,margin_linear_orthogonal_matching_pursuit,131,0,False,False
margin,San José State,margin_linear_orthogonal_matching_pursuit,132,0,False,False
margin,UL Monroe,margin_linear_orthogonal_matching_pursuit,133,0,False,False
margin,New Mexico State,margin_linear_orthogonal_matching_pursuit,134,0,False,False
margin,Georgia State,margin_linear_orthogonal_matching_pursuit,135,0,False,False
margin,Sam Houston,margin_linear_orthogonal_matching_pursuit,136,0,False,False
margin,Charlotte,margin_linear_orthogonal_matching_pursuit,137,0,False,False
margin,Massachusetts,margin_linear_orthogonal_matching_pursuit,138,0,False,False
margin,Oregon,margin_linear_passive_aggressive,1,25,True,True
margin,Ohio State,margin_linear_passive_aggressive,2,24,True,False
margin,Texas Tech,margin_linear_passive_aggressive,3,23,True,False
margin,Texas A&M,margin_linear_passive_aggressive,4,22,True,False
margin,Miami,margin_linear_passive_aggressive,5,21,True,False
margin,Ole Miss,margin_linear_passive_aggressive,6,20,True,False
margin,Georgia,margin_linear_passive_aggressive,7,19,True,False
margin,Indiana,margin_linear_passive_aggressive,8,18,True,False
margin,Oklahoma,margin_linear_passive_aggressive,9,17,True,False
margin,Michigan,margin_linear_passive_aggressive,10,16,True,False
margin,Alabama,margin_linear_passive_aggressive,11,15,True,False
margin,BYU,margin_linear_passive_aggressive,12,14,True,False
margin,Texas,margin_linear_passive_aggressive,13,13,True,False
margin,Notre Dame,margin_linear_passive_aggressive,14,12,True,False
margin,USC,margin_linear_passive_aggressive,15,11,True,False
margin,Tennessee,margin_linear_passive_aggressive,16,10,True,False
margin,Missouri,margin_linear_passive_aggressive,17,9,True,False
margin,Vanderbilt,margin_linear_passive_aggressive,18,8,True,False
margin,LSU,margin_linear_passive_aggressive,19,7,True,False
margin,Utah,margin_linear_passive_aggressive,20,6,True,False
margin,Clemson,margin_linear_passive_aggressive,21,5,True,False
margin,Washington,margin_linear_passive_aggressive,22,4,True,False
margin,South Carolina,margin_linear_passive_aggressive,23,3,True,False
margin,Illinois,margin_linear_passive_aggressive,24,2,True,False
margin,South Florida,margin_linear_passive_aggressive,25,1,True,False
margin,Louisville,margin_linear_passive_aggressive,26,0,False,False
margin,Florida State,margin_linear_passive_aggressive,27,0,False,False
margin,Penn State,margin_linear_passive_aggressive,28,0,False,False
margin,Boise State,margin_linear_passive_aggressive,29,0,False,False
margin,Arizona,margin_linear_passive_aggressive,30,0,False,False
margin,East Carolina,margin_linear_passive_aggressive,31,0,False,False
margin,Florida,margin_linear_passive_aggressive,32,0,False,False
margin,Iowa,margin_linear_passive_aggressive,33,0,False,False
margin,Tulane,margin_linear_passive_aggressive,34,0,False,False
margin,Arizona State,margin_linear_passive_aggressive,35,0,False,False
margin,SMU,margin_linear_passive_aggressive,36,0,False,False
margin,Auburn,margin_linear_passive_aggressive,37,0,False,False
margin,Baylor,margin_linear_passive_aggressive,38,0,False,False
margin,Navy,margin_linear_passive_aggressive,39,0,False,False
margin,Wake Forest,margin_linear_passive_aggressive,40,0,False,False
margin,Northwestern,margin_linear_passive_aggressive,41,0,False,False
margin,James Madison,margin_linear_passive_aggressive,42,0,False,False
margin,Nebraska,margin_linear_passive_aggressive,43,0,False,False
margin,TCU,margin_linear_passive_aggressive,44,0,False,False
margin,Duke,margin_linear_passive_aggressive,45,0,False,False
margin,Rutgers,margin_linear_passive_aggressive,46,0,False,False
margin,North Texas,margin_linear_passive_aggressive,47,0,False,False
margin,San Diego State,margin_linear_passive_aggressive,48,0,False,False
margin,Texas State,margin_linear_passive_aggressive,49,0,False,False
margin,Georgia Tech,margin_linear_passive_aggressive,50,0,False,False
margin,Air Force,margin_linear_passive_aggressive,51,0,False,False
margin,Kansas State,margin_linear_passive_aggressive,52,0,False,False
margin,Iowa State,margin_linear_passive_aggressive,53,0,False,False
margin,NC State,margin_linear_passive_aggressive,54,0,False,False
margin,Toledo,margin_linear_passive_aggressive,55,0,False,False
margin,Western Kentucky,margin_linear_passive_aggressive,56,0,False,False
margin,Washington State,margin_linear_passive_aggressive,57,0,False,False
margin,Virginia,margin_linear_passive_aggressive,58,0,False,False
margin,California,margin_linear_passive_aggressive,59,0,False,False
margin,UNLV,margin_linear_passive_aggressive,60,0,False,False
margin,Houston,margin_linear_passive_aggressive,61,0,False,False
margin,Kentucky,margin_linear_passive_aggressive,62,0,False,False
margin,New Mexico,margin_linear_passive_aggressive,63,0,False,False
margin,Kansas,margin_linear_passive_aggressive,64,0,False,False
margin,Pittsburgh,margin_linear_passive_aggressive,65,0,False,False
margin,Cincinnati,margin_linear_passive_aggressive,66,0,False,False
margin,UCF,margin_linear_passive_aggressive,67,0,False,False
margin,Western Michigan,margin_linear_passive_aggressive,68,0,False,False
margin,Arkansas,margin_linear_passive_aggressive,69,0,False,False
margin,Southern Miss,margin_linear_passive_aggressive,70,0,False,False
margin,Ohio,margin_linear_passive_aggressive,71,0,False,False
margin,Marshall,margin_linear_passive_aggressive,72,0,False,False
margin,Stanford,margin_linear_passive_aggressive,73,0,False,False
margin,Old Dominion,margin_linear_passive_aggressive,74,0,False,False
margin,App State,margin_linear_passive_aggressive,75,0,False,False
margin,North Carolina,margin_linear_passive_aggressive,76,0,False,False
margin,Jacksonville State,margin_linear_passive_aggressive,77,0,False,False
margin,Central Michigan,margin_linear_passive_aggressive,78,0,False,False
margin,Florida Atlantic,margin_linear_passive_aggressive,79,0,False,False
margin,Maryland,margin_linear_passive_aggressive,80,0,False,False
margin,Memphis,margin_linear_passive_aggressive,81,0,False,False
margin,Utah State,margin_linear_passive_aggressive,82,0,False,False
margin,UCLA,margin_linear_passive_aggressive,83,0,False,False
margin,Michigan State,margin_linear_passive_aggressive,84,0,False,False
margin,Liberty,margin_linear_passive_aggressive,85,0,False,False
margin,Syracuse,margin_linear_passive_aggressive,86,0,False,False
margin,UTSA,margin_linear_passive_aggressive,87,0,False,False
margin,West Virginia,margin_linear_passive_aggressive,88,0,False,False
margin,Fresno State,margin_linear_passive_aggressive,89,0,False,False
margin,Purdue,margin_linear_passive_aggressive,90,0,False,False
margin,Wisconsin,margin_linear_passive_aggressive,91,0,False,False
margin,Delaware,margin_linear_passive_aggressive,92,0,False,False
margin,Minnesota,margin_linear_passive_aggressive,93,0,False,False
margin,Kennesaw State,margin_linear_passive_aggressive,94,0,False,False
margin,Colorado,margin_linear_passive_aggressive,95,0,False,False
margin,Kent State,margin_linear_passive_aggressive,96,0,False,False
margin,Mississippi State,margin_linear_passive_aggressive,97,0,False,False
margin,Virginia Tech,margin_linear_passive_aggressive,98,0,False,False
margin,Louisiana Tech,margin_linear_passive_aggressive,99,0,False,False
margin,Army,margin_linear_passive_aggressive,100,0,False,False
margin,Hawai'i,margin_linear_passive_aggressive,101,0,False,False
margin,North Dakota State,margin_linear_passive_aggressive,102,0,False,False
margin,Georgia Southern,margin_linear_passive_aggressive,103,0,False,False
margin,Miami (OH),margin_linear_passive_aggressive,104,0,False,False
margin,Boston College,margin_linear_passive_aggressive,105,0,False,False
margin,Louisiana,margin_linear_passive_aggressive,106,0,False,False
margin,Oregon State,margin_linear_passive_aggressive,107,0,False,False
margin,Troy,margin_linear_passive_aggressive,108,0,False,False
margin,Florida International,margin_linear_passive_aggressive,109,0,False,False
margin,UConn,margin_linear_passive_aggressive,110,0,False,False
margin,South Alabama,margin_linear_passive_aggressive,111,0,False,False
margin,Arkansas State,margin_linear_passive_aggressive,112,0,False,False
margin,Sacramento State,margin_linear_passive_aggressive,113,0,False,False
margin,Missouri State,margin_linear_passive_aggressive,114,0,False,False
margin,Tulsa,margin_linear_passive_aggressive,115,0,False,False
margin,Buffalo,margin_linear_passive_aggressive,116,0,False,False
margin,Temple,margin_linear_passive_aggressive,117,0,False,False
margin,Bowling Green,margin_linear_passive_aggressive,118,0,False,False
margin,New Mexico State,margin_linear_passive_aggressive,119,0,False,False
margin,Oklahoma State,margin_linear_passive_aggressive,120,0,False,False
margin,Eastern Michigan,margin_linear_passive_aggressive,121,0,False,False
margin,Akron,margin_linear_passive_aggressive,122,0,False,False
margin,Colorado State,margin_linear_passive_aggressive,123,0,False,False
margin,Coastal Carolina,margin_linear_passive_aggressive,124,0,False,False
margin,Nevada,margin_linear_passive_aggressive,125,0,False,False
margin,Northern Illinois,margin_linear_passive_aggressive,126,0,False,False
margin,UAB,margin_linear_passive_aggressive,127,0,False,False
margin,Wyoming,margin_linear_passive_aggressive,128,0,False,False
margin,Georgia State,margin_linear_passive_aggressive,129,0,False,False
margin,Middle Tennessee,margin_linear_passive_aggressive,130,0,False,False
margin,San José State,margin_linear_passive_aggressive,131,0,False,False
margin,UL Monroe,margin_linear_passive_aggressive,132,0,False,False
margin,UTEP,margin_linear_passive_aggressive,133,0,False,False
margin,Ball State,margin_linear_passive_aggressive,134,0,False,False
margin,Sam Houston,margin_linear_passive_aggressive,135,0,False,False
margin,Rice,margin_linear_passive_aggressive,136,0,False,False
margin,Charlotte,margin_linear_passive_aggressive,137,0,False,False
margin,Massachusetts,margin_linear_passive_aggressive,138,0,False,False
margin,Texas Tech,margin_linear_ransac,1,25,True,True
margin,Georgia,margin_linear_ransac,2,24,True,False
margin,Ohio State,margin_linear_ransac,3,23,True,False
margin,Alabama,margin_linear_ransac,4,22,True,False
margin,Oregon,margin_linear_ransac,5,21,True,False
margin,Miami,margin_linear_ransac,6,20,True,False
margin,Notre Dame,margin_linear_ransac,7,19,True,False
margin,BYU,margin_linear_ransac,8,18,True,False
margin,Ole Miss,margin_linear_ransac,9,17,True,False
margin,Texas A&M,margin_linear_ransac,10,16,True,False
margin,Indiana,margin_linear_ransac,11,15,True,False
margin,Missouri,margin_linear_ransac,12,14,True,False
margin,Penn State,margin_linear_ransac,13,13,True,False
margin,Boise State,margin_linear_ransac,14,12,True,False
margin,Washington State,margin_linear_ransac,15,11,True,False
margin,Oklahoma,margin_linear_ransac,16,10,True,False
margin,Clemson,margin_linear_ransac,17,9,True,False
margin,Tennessee,margin_linear_ransac,18,8,True,False
margin,Virginia,margin_linear_ransac,19,7,True,False
margin,Duke,margin_linear_ransac,20,6,True,False
margin,Texas,margin_linear_ransac,21,5,True,False
margin,Illinois,margin_linear_ransac,22,4,True,False
margin,USC,margin_linear_ransac,23,3,True,False
margin,Vanderbilt,margin_linear_ransac,24,2,True,False
margin,East Carolina,margin_linear_ransac,25,1,True,False
margin,Washington,margin_linear_ransac,26,0,False,False
margin,UNLV,margin_linear_ransac,27,0,False,False
margin,SMU,margin_linear_ransac,28,0,False,False
margin,Michigan,margin_linear_ransac,29,0,False,False
margin,South Florida,margin_linear_ransac,30,0,False,False
margin,South Carolina,margin_linear_ransac,31,0,False,False
margin,LSU,margin_linear_ransac,32,0,False,False
margin,Arizona,margin_linear_ransac,33,0,False,False
margin,Utah,margin_linear_ransac,34,0,False,False
margin,Florida,margin_linear_ransac,35,0,False,False
margin,Florida State,margin_linear_ransac,36,0,False,False
margin,Tulane,margin_linear_ransac,37,0,False,False
margin,Auburn,margin_linear_ransac,38,0,False,False
margin,Iowa,margin_linear_ransac,39,0,False,False
margin,James Madison,margin_linear_ransac,40,0,False,False
margin,Louisville,margin_linear_ransac,41,0,False,False
margin,Wake Forest,margin_linear_ransac,42,0,False,False
margin,Texas State,margin_linear_ransac,43,0,False,False
margin,Iowa State,margin_linear_ransac,44,0,False,False
margin,Jacksonville State,margin_linear_ransac,45,0,False,False
margin,Houston,margin_linear_ransac,46,0,False,False
margin,Kansas State,margin_linear_ransac,47,0,False,False
margin,Arizona State,margin_linear_ransac,48,0,False,False
margin,Toledo,margin_linear_ransac,49,0,False,False
margin,TCU,margin_linear_ransac,50,0,False,False
margin,Kennesaw State,margin_linear_ransac,51,0,False,False
margin,Baylor,margin_linear_ransac,52,0,False,False
margin,Northwestern,margin_linear_ransac,53,0,False,False
margin,North Texas,margin_linear_ransac,54,0,False,False
margin,Nebraska,margin_linear_ransac,55,0,False,False
margin,Fresno State,margin_linear_ransac,56,0,False,False
margin,Western Michigan,margin_linear_ransac,57,0,False,False
margin,Miami (OH),margin_linear_ransac,58,0,False,False
margin,Rutgers,margin_linear_ransac,59,0,False,False
margin,Western Kentucky,margin_linear_ransac,60,0,False,False
margin,San Diego State,margin_linear_ransac,61,0,False,False
margin,Pittsburgh,margin_linear_ransac,62,0,False,False
margin,NC State,margin_linear_ransac,63,0,False,False
margin,Kansas,margin_linear_ransac,64,0,False,False
margin,Marshall,margin_linear_ransac,65,0,False,False
margin,Arkansas,margin_linear_ransac,66,0,False,False
margin,Navy,margin_linear_ransac,67,0,False,False
margin,Georgia Tech,margin_linear_ransac,68,0,False,False
margin,Central Michigan,margin_linear_ransac,69,0,False,False
margin,Old Dominion,margin_linear_ransac,70,0,False,False
margin,Memphis,margin_linear_ransac,71,0,False,False
margin,Michigan State,margin_linear_ransac,72,0,False,False
margin,Oregon State,margin_linear_ransac,73,0,False,False
margin,Ohio,margin_linear_ransac,74,0,False,False
margin,New Mexico,margin_linear_ransac,75,0,False,False
margin,UTSA,margin_linear_ransac,76,0,False,False
margin,Florida International,margin_linear_ransac,77,0,False,False
margin,Cincinnati,margin_linear_ransac,78,0,False,False
margin,Kentucky,margin_linear_ransac,79,0,False,False
margin,Georgia Southern,margin_linear_ransac,80,0,False,False
margin,Southern Miss,margin_linear_ransac,81,0,False,False
margin,Wisconsin,margin_linear_ransac,82,0,False,False
margin,California,margin_linear_ransac,83,0,False,False
margin,Stanford,margin_linear_ransac,84,0,False,False
margin,UConn,margin_linear_ransac,85,0,False,False
margin,Utah State,margin_linear_ransac,86,0,False,False
margin,Kent State,margin_linear_ransac,87,0,False,False
margin,App State,margin_linear_ransac,88,0,False,False
margin,Minnesota,margin_linear_ransac,89,0,False,False
margin,Liberty,margin_linear_ransac,90,0,False,False
margin,Hawai'i,margin_linear_ransac,91,0,False,False
margin,UCF,margin_linear_ransac,92,0,False,False
margin,Air Force,margin_linear_ransac,93,0,False,False
margin,Arkansas State,margin_linear_ransac,94,0,False,False
margin,Boston College,margin_linear_ransac,95,0,False,False
margin,Tulsa,margin_linear_ransac,96,0,False,False
margin,Syracuse,margin_linear_ransac,97,0,False,False
margin,Delaware,margin_linear_ransac,98,0,False,False
margin,UCLA,margin_linear_ransac,99,0,False,False
margin,Virginia Tech,margin_linear_ransac,100,0,False,False
margin,Northern Illinois,margin_linear_ransac,101,0,False,False
margin,Oklahoma State,margin_linear_ransac,102,0,False,False
margin,Sacramento State,margin_linear_ransac,103,0,False,False
margin,South Alabama,margin_linear_ransac,104,0,False,False
margin,North Carolina,margin_linear_ransac,105,0,False,False
margin,North Dakota State,margin_linear_ransac,106,0,False,False
margin,Colorado,margin_linear_ransac,107,0,False,False
margin,Louisiana Tech,margin_linear_ransac,108,0,False,False
margin,Maryland,margin_linear_ransac,109,0,False,False
margin,Eastern Michigan,margin_linear_ransac,110,0,False,False
margin,Mississippi State,margin_linear_ransac,111,0,False,False
margin,Florida Atlantic,margin_linear_ransac,112,0,False,False
margin,West Virginia,margin_linear_ransac,113,0,False,False
margin,Bowling Green,margin_linear_ransac,114,0,False,False
margin,Louisiana,margin_linear_ransac,115,0,False,False
margin,Middle Tennessee,margin_linear_ransac,116,0,False,False
margin,Troy,margin_linear_ransac,117,0,False,False
margin,Purdue,margin_linear_ransac,118,0,False,False
margin,Missouri State,margin_linear_ransac,119,0,False,False
margin,Akron,margin_linear_ransac,120,0,False,False
margin,Buffalo,margin_linear_ransac,121,0,False,False
margin,UAB,margin_linear_ransac,122,0,False,False
margin,New Mexico State,margin_linear_ransac,123,0,False,False
margin,Temple,margin_linear_ransac,124,0,False,False
margin,Colorado State,margin_linear_ransac,125,0,False,False
margin,Army,margin_linear_ransac,126,0,False,False
margin,Georgia State,margin_linear_ransac,127,0,False,False
margin,Ball State,margin_linear_ransac,128,0,False,False
margin,Nevada,margin_linear_ransac,129,0,False,False
margin,UTEP,margin_linear_ransac,130,0,False,False
margin,San José State,margin_linear_ransac,131,0,False,False
margin,Sam Houston,margin_linear_ransac,132,0,False,False
margin,UL Monroe,margin_linear_ransac,133,0,False,False
margin,Wyoming,margin_linear_ransac,134,0,False,False
margin,Rice,margin_linear_ransac,135,0,False,False
margin,Charlotte,margin_linear_ransac,136,0,False,False
margin,Coastal Carolina,margin_linear_ransac,137,0,False,False
