game_id,season,week,game_start_time_utc,home_team,away_team,neutral_site,conference_game,season_type,pred_home_margin,pred_home_margin_median,pred_home_win_probability,model_count,model_agreement,pred_winner,predicted_margin,ap_rank_home,ap_rank_away
401856790,2026,2,2026-09-12T19:30:00.000Z,Pittsburgh,UCF,False,False,regular,4.62951478209769,4.351657909342929,0.5829280432347816,33,0.9696969696969697,Pittsburgh,4.62951478209769,,
401856810,2026,2,2026-09-12T19:30:00.000Z,BYU,Arizona,False,True,regular,10.02441006413647,9.652634853746022,0.6676693051367886,33,1.0,BYU,10.02441006413647,,
401858216,2026,2,2026-09-12T19:30:00.000Z,Syracuse,California,False,True,regular,21.50011868897134,24.318241869936376,0.7993617057383345,33,1.0,Syracuse,21.50011868897134,,
401858217,2026,2,2026-09-12T19:30:00.000Z,Illinois,Duke,False,False,regular,7.4103128657763895,6.9,0.6245368214809566,33,0.9696969696969697,Illinois,7.4103128657763895,,
401858440,2026,2,2026-09-12T19:30:00.000Z,Michigan State,Eastern Michigan,False,False,regular,10.017404538405112,9.966666666666667,0.6690473766210792,33,1.0,Michigan State,10.017404538405112,,
401858444,2026,2,2026-09-12T19:30:00.000Z,UConn,Maryland,False,False,regular,2.334748737546152,2.5240459968724815,0.541689343633302,33,0.9090909090909091,UConn,2.334748737546152,,
401858446,2026,2,2026-09-12T19:30:00.000Z,Washington,Utah State,False,False,regular,19.89675867918891,21.84145881000953,0.7912876309816675,33,1.0,Washington,19.89675867918891,,
401859184,2026,2,2026-09-12T19:30:00.000Z,Notre Dame,Rice,False,False,regular,18.300567464344752,18.78170949318914,0.7765562930941232,33,1.0,Notre Dame,18.300567464344752,,
401860884,2026,2,2026-09-12T19:30:00.000Z,Texas State,UTSA,False,False,regular,-12.030597787388286,-13.689323983078207,0.30616976523099865,33,0.9696969696969697,UTSA,12.030597787388286,,
401862708,2026,2,2026-09-12T19:30:00.000Z,UAB,UL Monroe,False,False,regular,15.22195728891515,16.39274545305033,0.7385120375114216,33,1.0,UAB,15.22195728891515,,
401862705,2026,2,2026-09-12T19:45:00.000Z,North Texas,UNLV,False,False,regular,-10.588578662667347,-10.629955562289865,0.327071350730551,33,0.9696969696969697,UNLV,10.588578662667347,,
401856684,2026,2,2026-09-12T20:15:00.000Z,Vanderbilt,Delaware,False,False,regular,8.606315945992211,8.187192588081473,0.6448749180120357,33,1.0,Vanderbilt,8.606315945992211,,
401860881,2026,2,2026-09-12T22:00:00.000Z,Boise State,Memphis,False,False,regular,-0.7204427409741438,-0.8757701123256556,0.48794340645908874,33,0.7878787878787878,Memphis,0.7204427409741438,,
401866414,2026,2,2026-09-12T22:00:00.000Z,Florida International,Buffalo,False,False,regular,4.560410639334276,3.940045039585546,0.5808255444143627,33,0.9090909090909091,Florida International,4.560410639334276,,
401866418,2026,2,2026-09-12T22:00:00.000Z,Ohio,Jacksonville State,False,False,regular,-10.065298635973159,-9.814939498901367,0.33474320118864714,33,1.0,Jacksonville State,10.065298635973159,,
401856681,2026,2,2026-09-12T23:00:00.000Z,Georgia Tech,Tennessee,False,False,regular,-12.224958368046293,-13.255173697810138,0.30122916870166283,33,0.9696969696969697,Tennessee,12.224958368046293,,
401858441,2026,2,2026-09-12T23:00:00.000Z,Nebraska,Bowling Green,False,False,regular,22.320077753176722,22.747832412593613,0.8167037133238543,33,1.0,Nebraska,22.320077753176722,,
401862707,2026,2,2026-09-12T23:00:00.000Z,Sam Houston,Tulsa,False,False,regular,-2.33415454934051,-1.9370794496356263,0.45834597529838345,33,0.8181818181818182,Tulsa,2.33415454934051,,
